galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC07323,0.6411283854049148,0.47738188076368687,0.7874433614144292,0.6844585447706382,0.5642878198310903,0.8507974647289054,10200.716327916101,6982.371027568488,61616.06007113189,80.6439914665272,54.42084088425463,268.0648270103773,0.35169445304319863,10,0.5266666666666666
UGC07399,0.5251430255781492,0.41674772057547044,0.6495886271232386,0.6990481995097868,0.5442796884676028,0.868591417243564,10405.721896661911,9953.953881834479,10955.509262172687,18.410919933837743,16.88983287424105,20.22500040860051,0.9983468226502165,10,0.5977083333333333
UGC07524,0.5752895519069785,0.45224061571010205,0.7050468650243176,0.7186791325531678,0.567300437113586,0.8926468020141203,5813.534944633094,5495.176609859984,6143.661834960319,45.49996021319437,42.54176321189488,48.54633265197536,0.2766162893125125,31,0.5945833333333334
UGC07603,0.4948359690092129,0.4063247713739698,0.6144243631500008,0.7107557368849461,0.561843074187318,0.8939548642422693,4403.22521400312,4162.768110407502,4731.816661844402,19.296474558735184,17.114944634549342,21.840642055036767,0.20387227224660012,12,0.600625
UGC07608,0.48921492409599654,0.38772420721358936,0.6268813875051555,0.6789689994250825,0.5443609722985057,0.8647720144143458,6191.9689842635,4835.792824599682,8891.972795152164,37.92990420356183,28.486810325451273,54.87300188495915,0.11676197531309643,8,0.5883333333333334
UGC08286,0.4312397626876547,0.33941628739929625,0.5250593763009875,0.7288495797011701,0.5804580101512407,0.9239703738351112,7114.981553663325,6910.606289435752,7306.693378651399,21.560769733199226,20.33331813349217,23.03041932239714,0.9431011302860198,17,0.5944791666666667
UGC08490,0.5233131056942594,0.40546877184565777,0.6911943379186127,0.6883336034115412,0.5424043325434732,0.8855914608988703,6605.533344295205,6375.48248930541,6821.723928970532,16.415980549942965,14.691341644276012,18.55252019921472,0.4584063502054666,30,0.59625
UGC08550,0.5115707818111418,0.40320418645752565,0.6312204585773891,0.7134657154274994,0.5635117271034541,0.8857605263453711,3159.4870734907604,3005.663345918603,3302.946114967257,15.677001346890378,13.998805831814646,18.057825865138415,1.0589289312473515,11,0.6065624999999999
UGC09133,0.3994215285716379,0.3376951069852982,0.4696315451140355,0.6724328494180873,0.6573970135220523,0.6870379044412218,56412.02600549061,54106.551366819374,58820.9218559373,99.50986497688035,89.48242220684564,111.3965130185654,11.163078057597177,68,0.5717708333333333
UGC10310,0.5395189890312196,0.42539983616803817,0.6789033794276517,0.6937410478766236,0.5513987673239074,0.8827753636305774,4552.9954368781955,4077.4134792872683,5172.817116396349,26.56988782821954,21.578594016047138,32.50235633627027,0.1501031404948012,7,0.6041666666666667
UGC11455,0.3073923087239519,0.25305753789061586,0.40988647734687306,0.7199865160471709,0.546593246841287,0.9211759337676793,67875.69819627449,62104.315088734365,72554.46546897433,107.63900488240324,97.48565894766315,132.99346133611652,1.9937077663926541,36,0.4816666666666667
UGC11820,0.798729184195869,0.5940276555038077,1.077576415058475,0.7095643986379114,0.5514618644789213,0.8955186527749772,6829.61582589187,6356.727236654993,7380.517149706358,86.06005699972613,74.46332118083284,103.18563755572298,7.7920795018098135,10,0.5734375
UGC11914,0.5023151893512643,0.44399025371149947,0.563760484638712,0.4766555461311445,0.40440743175614197,0.5439742023424029,48373.640549175965,42394.38905627782,55770.059329479256,7.228730748032998,6.292769353051704,8.086396900163628,8.491148822467688,65,0.5077083333333334
UGC12632,0.49717781076977785,0.39817181505523935,0.6365306003033839,0.6964902513479002,0.5536445874533752,0.8729700093538625,4881.053380503004,4651.954185344185,5138.5089130504575,35.5448677875394,32.28592076790146,38.913139474830906,0.07704691373774038,15,0.6066666666666667
UGC12732,0.5037230040779819,0.393688046931268,0.6375340074376927,0.7183095817297078,0.5607041672531602,0.8756257327949193,7541.776865316551,7164.79223173218,7949.312232995867,47.62679881403892,41.51493291443124,55.35158783537655,1.586584534314077,16,0.6027083333333334
UGCA442,0.49543540957295185,0.3918702005689226,0.6287698928294433,0.7169615265188782,0.5577521871261031,0.9010288090197113,3772.9869371733325,3627.822242630732,3941.04640928541,35.98997294799893,33.18049185504771,38.65486771622549,1.1584325037995358,8,0.6069791666666666
