galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,gamma,gamma_lo,gamma_hi,chi2_reduced,n_data,acceptance_fraction
UGC08490,0.5134480959064798,0.4031342056188556,0.6537957472009528,0.7092762191845621,0.5669676334769449,0.881839424564344,7064.757353540166,5207.819278909842,9575.957044918858,0.8715971046130997,0.7375608396603188,1.0368880639747609,0.7027230082835876,0.48426146097939293,0.9145217038426516,0.13756758931529997,30,0.535109375
UGC08550,0.5195796624506321,0.41034461708001363,0.6568809346454122,0.7068165767489821,0.5615858958226595,0.8849581217314052,2262.7284363891176,1393.1336403941252,3864.0195181918266,1.2182968232055162,0.8640443269935018,1.701643494468563,0.4007121153769831,0.10934890956244808,0.7905215203284865,1.2519447316277332,11,0.4655625
UGC09133,0.35566038030107805,0.29643694383252217,0.4200745788493593,0.7022513576865073,0.6811657616428338,0.7223378164726331,2388.7952839235395,1844.1554342213828,3007.412991695607,3.762184557419642,3.339442208009531,4.300272107590112,1.5103193175929275,1.3353134101831627,1.6808805900623627,6.952533608574936,68,0.523078125
UGC10310,0.5220199346512683,0.4173194115236819,0.6584626003465083,0.6788491630102353,0.5400402166020773,0.8547456486430495,3155.461241344887,1153.1040116569611,1401754.1112954796,0.8685630086310028,0.051209694671112055,1.9342314003977998,1.1310372877234611,0.27290320164348225,2.3836005746625473,5.000006729453812,7,0.375296875
UGC11455,0.31363311053012555,0.2688357746016382,0.37233535182379346,0.7012250426974094,0.5539561987518723,0.8885303955907341,1433.662713359408,953.8934173609696,1925.058033179389,5.951056969928673,5.027581578973945,7.5203117473836,0.9306996583576801,0.7224268807753509,1.1485726769444342,2.0100631923332184,36,0.51965625
UGC11820,0.553093227784112,0.4187734875559886,0.7356034652316327,0.7052676321046557,0.5399083037785272,0.9199240863547179,204.88906838425294,112.85243457720448,339.1673364123483,7.755318317598316,5.576080896875243,11.71924157926063,0.01,0.01,0.01,1.6215331765388263,10,0.525515625
UGC11914,0.3716006651418727,0.3040766436699231,0.4556612064275862,0.8276103131484441,0.6056370627087697,0.9703014361171293,22858.40863555488,1454.9102780142468,161532.87942738255,1.5616584300926581,0.5085484897002335,8.826476474107892,0.18028027420574738,0.04683094278226341,0.6057481451243116,2.8676730176969794,65,0.26873437499999997
UGC12632,0.5067074767443193,0.4038713069446085,0.6421064151298768,0.6966652628901807,0.5548860659544045,0.8758432584547129,974.0504624093179,673.1463257047938,1445.2593828352078,1.9873472147056177,1.434432511640829,2.700563831495403,0.9319817289892027,0.5347015145308422,1.4837088406672483,0.06895502023896326,15,0.489234375
UGC12732,0.5113874063443967,0.4014012485616006,0.6459565361103946,0.7062863484917502,0.5608211973249977,0.8843921002010412,473.67404025373133,333.66583083745616,697.525699257288,4.7737227152153485,3.6655847914641573,6.0557951564009525,0.17971854678763693,0.05579924100869543,0.36481527269842684,0.2367718100854443,16,0.50334375
UGCA442,0.4994974690606819,0.3975664640680037,0.6269718747980383,0.6964101203741594,0.5530469132842627,0.8873587149406481,516.8839273426443,283.4897941973714,962.4634248778442,2.6668352968720868,1.5914627740595009,4.4570246680856025,0.670234616942337,0.34927989416627736,1.2732788442478964,1.1051062287565303,8,0.428890625
