galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
NGC3972,0.502012987399978,0.4051899977249941,0.618731589220196,0.6888478491665285,0.5455465787383802,0.8683904437725943,52.19253757453666,4.96669218307345,203.29940795277625,67.01085973816552,22.47554085671246,610.3723980497103,1.5320297941134466,10,0.501296875
NGC3992,0.48307258040700324,0.3786830302641776,0.6191069148160703,0.7046358113396173,0.5615565186299171,0.8774983504505014,8433.406208661587,1674.3409220845394,57803.48864224087,5.759045507612771,2.763237246172199,11.075208972995002,1.2339949365739673,9,0.46421875
NGC4088,0.3818408043169562,0.352620328770701,0.40911783905135407,0.6914978085977143,0.5516984413262349,0.8652803116884544,4.030748357643853,0.9587579544216991,31.534233214310007,411.61354165285366,69.93294228593669,1643.7561997770458,0.5418985134502875,12,0.506703125
NGC4100,0.4631197264341479,0.39654127295900365,0.5377181604047755,0.7014452700797755,0.5621684672145163,0.8782930820151371,3328.953744553624,1885.874751880709,5464.121498677762,5.5519608868322745,4.490479305391948,7.126459182860502,0.8007281361442565,24,0.5859531250000001
NGC4157,0.48522177967311814,0.44617319397838157,0.5164136491670444,0.651133907042206,0.5201624224374941,0.815279171644397,8.191811238828059,1.412414933679833,46.94760441437144,249.68780308411067,60.548486187129264,1308.3316501115826,0.4380885137901458,17,0.46990624999999997
NGC4183,0.5236198586728481,0.4197640173624717,0.6484847423341541,0.7033964990938961,0.5559538326033493,0.8837307658223786,576.7541913335689,390.8135196338539,796.1780807498554,8.470529099146976,7.199041563363701,10.26356885329012,0.1781469020071159,23,0.58784375
NGC4217,0.6605624503794519,0.5195468206723058,0.8418561637252719,0.2650579440138973,0.232113609519484,0.3010385647679155,132.13866051593826,19.73602267577123,335.9263944026102,38.07903489684543,20.467507756192585,179.58766734060862,4.418246749365511,19,0.492625
NGC4559,0.3953174002878174,0.33262501884927426,0.4701873114501315,0.7130521973427052,0.5661485855689842,0.892915715919343,195.97758433427902,101.83292789868702,318.17307140328097,16.940083378402804,12.935052199056974,24.981223010210545,0.29574470089782484,32,0.560125
NGC5005,0.5097366671019152,0.431153686070314,0.5994805976318488,0.5233520094126789,0.4649397197311845,0.5904348963376707,29.158763553906486,3.62214828382772,340.3466318986264,169.1912143236986,22.56133811286664,1187.0411254317871,0.09654444104415708,18,0.508265625
NGC5033,0.3457832475757377,0.292356686571942,0.4045044562477294,0.43994553280095045,0.38652951465952456,0.4984840293392668,1943.0667614431406,1500.0933788115203,2485.403936008416,9.186489552611523,8.22242840738641,10.35757305025967,3.0905072566603407,22,0.590703125
NGC5055,0.32984353764484525,0.29732362872036994,0.3568405818637564,0.7050290714932025,0.5624131156200535,0.8863597086381856,530.7733279283551,358.8266485638141,803.4155262424123,14.92597516194487,12.412959893229132,17.89454087500349,3.230430533789685,28,0.5443906249999999
NGC5371,0.2964643731674576,0.25964687684767956,0.3371205031681,0.6980499070006407,0.5550849189832133,0.8810331126891483,3761.0585941772065,3059.6827295691355,4590.871476731336,6.271244149543907,5.687386188667795,6.874812116712824,5.516731361081297,19,0.571234375
NGC5585,0.34645355303014336,0.28544909641877003,0.41796355879288666,0.7017297152396785,0.5523136057191537,0.8852034407720804,72.49847564080612,27.20605771879251,125.65259113527257,29.850536751543974,19.863451866628715,66.58488334333268,6.669981364447073,24,0.5060625
NGC5907,0.8848510981262592,0.8602136213243016,0.9074274600631502,0.6972265643418231,0.5483129499112158,0.8892972955361886,1.540190563567058,0.5843647971554855,5.266166334492893,804.5443578319471,272.4361952859998,2035.9291306872024,6.055744452066061,19,0.5017343750000001
NGC5985,0.3351246586135476,0.28051832465068866,0.3984859499974014,0.6894865643655977,0.5536114841985964,0.8572619691679839,6824.415026178136,5697.7477807319,8086.901917149332,7.04072439321512,6.465395780044984,7.66800168064304,2.316082328872548,33,0.5843906249999999
