galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC05750,0.5066420500361977,0.4037460413696648,0.6338820293286623,0.6962699920969265,0.5507263664154862,0.8789514332789489,419.37540096675536,318.09352115040537,554.588057489594,7.736277382120913,5.996336934582127,10.267808805936454,0.2030355187855333,11,0.5941875
UGC06399,0.5199788135837359,0.4103656247771853,0.6516859970657445,0.7032790867911689,0.5632125336308287,0.880475182152279,2242.5383244928084,1748.8493186336107,2878.802485362322,3.714759119152424,3.133107382576458,4.424656657164727,0.18074894651374993,9,0.593515625
UGC06446,0.5236156838775761,0.4123249634960271,0.6573865192297493,0.7043062842951772,0.559391068352298,0.8827974679762676,5763.893522311973,4615.789482233493,7188.182594523969,2.0850455853561964,1.856249408864668,2.353104162677322,0.45669374634883664,17,0.594390625
UGC06614,0.49052045662421595,0.3953558370760075,0.6103849354470493,0.6162954545244819,0.5495060355610645,0.6877718264645445,287.2412328556369,196.69354115059895,410.93989202426286,24.247425555535496,19.536864134129832,31.604403477217218,0.11401208304158104,13,0.591109375
UGC06667,0.508662621910176,0.40018201963903033,0.6372353055953113,0.6965756680357696,0.5543206989286361,0.875763498141125,2961.519050784603,2608.6745333105973,3371.695684770659,3.273106706498092,3.0012069560004635,3.5856894934793573,0.22788936069903215,9,0.59465625
UGC06786,0.5146178561903861,0.44093451215887863,0.5968110215156023,1.1680409779283831,1.0924108341711216,1.2316449431408847,2760.998551364719,2358.5656286016133,3236.8626121350785,8.184708085468916,7.586262191622902,8.831752341933678,3.753613486399743,45,0.569390625
UGC06917,0.48793311233673703,0.3909455732826649,0.6102722200471317,0.7041581401715854,0.5587278809732507,0.8834271557461757,2588.1219291784773,2026.8486655414342,3240.821200871725,4.01341266855611,3.5338175438527766,4.605570178150593,0.4135992867860709,11,0.592453125
UGC06930,0.5056687865678696,0.39888172889547835,0.6429535830881077,0.7042249939583405,0.560735634555463,0.8826748824037777,2467.5665466627893,1718.7709125273718,3517.36381207596,3.9263979076476807,3.2788511360204162,4.718445413031274,0.29019824520261434,10,0.59478125
UGC06983,0.5122557799226145,0.40489277055194073,0.6458298855610749,0.7040205481011113,0.5567375930174945,0.8865217386673299,3728.4136017647097,2926.324096425657,4707.2555855367955,3.393950761702243,3.0078670898833013,3.847586533732253,0.545412094247557,17,0.592234375
UGC07125,0.49865261783049225,0.3988978635989931,0.6223505863382992,0.7070312173985395,0.5626806876832353,0.8931432350157431,500.5299543165643,374.9881620865681,643.8854996588859,4.861550547192612,4.267728842998747,5.619824161386395,0.3670656547196246,13,0.593484375
UGC07151,0.5497512634502543,0.4410312371018327,0.6953495049818879,0.6983091392376789,0.5518521288212331,0.8884994848225116,5281.372513645423,3827.695853608498,7080.979271782644,1.7629867111165503,1.5107656335035413,2.0783268837634012,1.7296809538548994,11,0.58528125
UGC07323,0.5868643884122886,0.4583490692265668,0.7480951953114514,0.7035198186172472,0.5539307567211312,0.8934420745309809,922.7837313539607,475.5077504790414,1402.736400590384,6.7720256614296375,4.585906636384207,26.047209040786555,0.2817379013220887,10,0.49704687499999994
UGC07399,0.5130162368600214,0.4086862172103955,0.649001926978393,0.6980024785887426,0.5531083276133317,0.8852360231075566,14853.35391625084,12748.928380684873,17007.174397702678,1.6530734932541256,1.5279435320117651,1.8034122289405976,0.9263789833187236,10,0.59271875
UGC07524,0.5232045152619177,0.4207579962058311,0.6517546142439656,0.7055514656389898,0.5551343547740515,0.8825725984574735,1660.5620613816704,1483.3206276816388,1849.9398125379598,3.6433511192185106,3.425433230013545,3.8791234600934987,0.2246517853828474,31,0.5914843750000001
UGC07603,0.4785953388451645,0.38444219431925036,0.5998072024233783,0.6974385738036234,0.5569926027466453,0.8744405028206541,6657.141969675416,5447.550480297572,8034.733028014119,1.5910286165288827,1.4206633370921367,1.7968786940902541,0.41796600122064154,12,0.5919218749999999
UGC07608,0.4978299590477601,0.3986680331279664,0.6253902643572475,0.7057377995750118,0.5515218498828635,0.885500468830015,1856.1990191299694,942.0003193032904,2835.621118919745,3.9206809221284025,2.6459278457217907,16.016138698388854,0.31089965618142207,8,0.49201562499999996
UGC08286,0.45770144207583563,0.3701682507768654,0.5701670387795388,0.7006479055804082,0.5554007615447344,0.8796167268036639,7576.5510662504075,6472.30099986854,8733.018408017713,1.8890550896761042,1.7581004675507383,2.0419004075755423,1.6824120467122294,17,0.592390625
UGC08490,0.628774828859504,0.4787706438585516,0.8318158849855847,0.6985655055008055,0.5538418001125754,0.8851877885770102,10391.759227767827,7728.094416752261,13067.912416846553,1.5615856323446151,1.4097918622807086,1.7824562023611903,0.4911852046192862,30,0.586703125
UGC08550,0.5383003961905669,0.4236583509507066,0.6802334147744974,0.6991746067644335,0.5565895358683631,0.8766032304914808,5598.6531004976605,4434.955976174135,6944.572264597245,1.477158039054106,1.3183456863296654,1.6747787480278726,1.0465600069556071,11,0.592609375
UGC09133,0.8123362254362967,0.7712126061261307,0.8525183127883124,0.6078463965696552,0.5883548476598165,0.6260130428250369,536.9332957177021,463.66150358550584,621.0141795395128,18.121970197931347,17.02240451604033,19.331247496025888,12.33931098496982,68,0.58009375
UGC10310,0.5236961595065979,0.4127045799301663,0.6631221548386398,0.7021646267908738,0.5557695757837496,0.8795389699583593,3272.3905123846694,2245.8148970908533,4990.466564540283,2.305841856610649,1.8178873631574726,2.908934781675314,0.37086004552683277,7,0.592046875
UGC11455,0.3003551354517403,0.25034721804669297,0.3651143723558852,0.7026731209430399,0.5577397790526704,0.8736366475983088,3372.1782306269715,2493.145619972785,4163.360765127245,8.749388883151475,8.081137468206832,9.81515335306587,2.138932212984631,36,0.558296875
UGC11820,0.818733828716178,0.6015681204656728,1.1075165684385635,0.7147912438111816,0.5663238878699512,0.8906949736672594,500.376009555654,379.14399961435953,734.751683937775,7.2425453704728575,5.774560753099343,8.658228870912678,7.207008130987043,10,0.5539687500000001
UGC11914,0.6202359822551466,0.5938271192124114,0.6453596295253303,1.01702883165802,1.001169567683753,1.0337549788846676,1295.0118050350138,1185.9632678643072,1409.2086718813857,484.85400417262707,106.65389501054868,1750.341960842623,0.5053751911276257,65,0.5231874999999999
UGC12632,0.5061149796495723,0.40161809747587335,0.6349705892138877,0.7027964939138461,0.5589366799427731,0.8787445857541349,2193.818089894181,1873.4789902774485,2565.9692563580966,2.9012201104178272,2.661903802915485,3.1594846808551447,0.06348731047262064,15,0.59415625
UGC12732,0.5325967612326495,0.4189845808446121,0.6733470965856534,0.6982664491242297,0.5564790838142802,0.8802585561329914,1745.0716093981084,1403.7571889951137,2165.3889126970503,4.039797489740147,3.5832795049175,4.567202875037282,1.261016209770987,16,0.591828125
UGCA442,0.5076807933164746,0.405488778351101,0.6353631040121039,0.7043306834827768,0.5554593412054302,0.8906082696534166,1636.2168109389747,1431.9046322159318,1870.6023711428456,2.951957906503628,2.7162679180027993,3.2124923462406425,0.5640620753884011,8,0.59446875
