galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC05750,0.5086580046751371,0.4058389599015107,0.6410254316462326,0.7047890168519892,0.5615169624892606,0.8877707971067689,371.3866561100314,276.82377369677897,521.7625217695283,4.721938308560198,3.4493892037769274,6.486507956206405,0.26886862373209075,11,0.592265625
UGC06399,0.5158285664376351,0.408409354675937,0.6440371072895793,0.6925423715666238,0.5530726750291123,0.8777061329774976,2067.9582915710544,1554.030854579809,2816.8453265189514,2.2097837245088763,1.7722643845607708,2.7358554262013812,0.25731095616491584,9,0.595078125
UGC06446,0.5111577524060185,0.40438712616648653,0.6486381729178989,0.7136918096103546,0.5712911246193063,0.8905262255127266,8887.396140147628,6555.619141940346,12715.239329605698,0.8618575780094841,0.7027074011091213,1.0339097150417027,0.23001676084909398,17,0.592578125
UGC06614,0.48938063528660747,0.39072072872870484,0.6089022157501086,0.6082627040885803,0.5351765962357871,0.6823724516291303,274.50271590311604,173.8473960551153,419.8927285503714,14.10373824497913,10.616074961600283,19.658915038070784,0.17948413769884444,13,0.592390625
UGC06667,0.5020265063398418,0.3972127644438322,0.6331775151330852,0.6975844051971644,0.5552174647443454,0.8697276370970306,2744.5294659108336,2350.5246543399558,3247.3772095744234,1.9282497081984986,1.709593807205399,2.1653475645665496,0.4892658975766154,9,0.595328125
UGC06786,0.3015747966233792,0.25930950524400626,0.3478836624627149,0.6240926487841147,0.5711390064667031,0.6834402695188104,17813.342691646714,14048.720821776053,22368.299371713347,1.6735742801746933,1.4934791545455133,1.8869523440948788,0.6944399811579118,45,0.586640625
UGC06917,0.4935292403280964,0.39431812212196116,0.6111558842122692,0.6969344221840792,0.548765891211867,0.8807710052516532,2579.9150373151974,1921.8759854234736,3578.8510159440852,2.240303133707994,1.8322605689992377,2.6995568164726658,0.5590806463222425,11,0.5905625
UGC06930,0.49134520221032646,0.3904462968294151,0.6210347164981698,0.705123835377726,0.5579616009828618,0.884133784853978,9619.003378850464,2853.544392743402,3817750.451315133,0.9818927058857189,0.04676760718650065,1.928632790182609,0.5966544009509086,10,0.48120312499999995
UGC06983,0.4907263420513975,0.3875622890971879,0.6200617448817831,0.6946343019090343,0.5524298804393952,0.871987887170347,9030.15282962525,4708.7611346126605,99982.0693659724,1.1072494603837686,0.3153924963045615,1.5886194133593747,0.7155610448064534,17,0.49926562499999994
UGC07125,0.5252238150764623,0.42114458651086484,0.6531177294975209,0.6925628403550227,0.5529515574653259,0.8700066306830965,538.2089041718759,362.66835522272225,815.1988621629272,2.502195636614527,1.9681131188501524,3.1273539602071656,0.6812077631140347,13,0.58675
